<BEGIN>;;;;;;
<Buses>;;;;;;
ID;Name;Reference bus;Base voltage (kV);Area;Subsystem market - Name;Subsystem market - ID
402;ARARQ2SIN001;;13.8;71;SUDESTE/CENTRO-OESTE;1
403;PIR88-UTE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
404;PIR230UTE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
405;NPIRA1UTE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
406;NPIRA2UTE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
409;GUAIMBUFV034;;34.5;7;SUDESTE/CENTRO-OESTE;1
410;E.SOUZ-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
411;ESOUZA-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
412;TOYOT--SP230;;230;5;SUDESTE/CENTRO-OESTE;1
413;REPLAN-SP440;;440;71;SUDESTE/CENTRO-OESTE;1
414;OESTE--SP440;;440;4;SUDESTE/CENTRO-OESTE;1
415;OESTE--SP088;;88;4;SUDESTE/CENTRO-OESTE;1
421;PIRITU-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
422;PIRITU-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
423;ROSANA-SP230;;230;71;SUDESTE/CENTRO-OESTE;1
424;ROSA7D-SP138;;138;71;SUDESTE/CENTRO-OESTE;1
425;TRCEN1-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
426;TRCEN2-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
427;CENTRO-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
428;CENTRO-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
429;CENTRO-SP020;;20;4;SUDESTE/CENTRO-OESTE;1
430;ROSA8D-SP138;;138;71;SUDESTE/CENTRO-OESTE;1
431;ANHANG-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
435;NORTE--SP345;;345;4;SUDESTE/CENTRO-OESTE;1
436;NORTE2-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
437;NORTE1-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
438;M.REAL-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
439;ANHANG-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
440;M.REAL-SP020;;20;4;SUDESTE/CENTRO-OESTE;1
441;MREALE-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
442;NORDES-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
443;NORDES-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
444;ANHANG-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
445;ITAPET-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
446;MOG-EP-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
447;MOG-EP-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
448;ITAPET-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
449;ITAPET-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
451;AVI-1Y-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
452;AGUAZU-SP138;;138;71;SUDESTE/CENTRO-OESTE;1
453;AGUAZU-SP440;;440;71;SUDESTE/CENTRO-OESTE;1
454;S.JOSE-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
455;S.JOSE-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
458;APAREC-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
459;APAREC-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
460;RVERME-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
461;S.CABE-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
462;S.CAB1-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
464;LESTE--SP345;;345;4;SUDESTE/CENTRO-OESTE;1
465;LESTE--SP088;;88;4;SUDESTE/CENTRO-OESTE;1
466;RAMON--SP345;;345;4;SUDESTE/CENTRO-OESTE;1
467;RAMORF-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
471;BAIXAD-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
472;BAIXAD-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
473;BAIXAD-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
474;SUL----SP345;;345;4;SUDESTE/CENTRO-OESTE;1
475;SUL-1--SP088;;88;4;SUDESTE/CENTRO-OESTE;1
476;SUL-2--SP088;;88;4;SUDESTE/CENTRO-OESTE;1
477;CARBOC-SP230;;230;71;SUDESTE/CENTRO-OESTE;1
480;H.BORD-SP230;;230;27;SUDESTE/CENTRO-OESTE;1
481;HBONOR-SP088;;88;27;SUDESTE/CENTRO-OESTE;1
482;HBOSUL-SP088;;88;27;SUDESTE/CENTRO-OESTE;1
483;PE-RBO-SP088;;88;28;SUDESTE/CENTRO-OESTE;1
484;PIRATI-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
485;PIRATI-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
486;PIRA2--SP088;;88;4;SUDESTE/CENTRO-OESTE;1
487;PIRAT2-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
488;INTERL-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
489;INTERL-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
490;INTER2-SP230;;230;4;SUDESTE/CENTRO-OESTE;1
491;XAVANT-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
492;BANDEI-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
493;BANDEI-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
494;BANDEI-SP034;;34;4;SUDESTE/CENTRO-OESTE;1
495;M.FORN-SP345;;345;4;SUDESTE/CENTRO-OESTE;1
496;M.FORN-SP088;;88;4;SUDESTE/CENTRO-OESTE;1
497;CERRAD-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
498;DAMATA-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
499;F.DIASCER500;;500;71;SUDESTE/CENTRO-OESTE;1
500;A.VERMUHE002;;1.3;14;SUDESTE/CENTRO-OESTE;1
501;I.SOLTUHE010;;1.3;8;SUDESTE/CENTRO-OESTE;1
502;JUPIA-UHE001;;1.3;8;SUDESTE/CENTRO-OESTE;1
503;JUPI--UHE002;;1.3;8;SUDESTE/CENTRO-OESTE;1
505;ROSAN2UHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
506;JURUMIUHE001;;1.3;15;SUDESTE/CENTRO-OESTE;1
507;CAPIVAUHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
508;CANOA1UHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
509;CANOA2UHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
510;PPRIMAUHE001;;1.3;8;SUDESTE/CENTRO-OESTE;1
511;ROSAN1UHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
512;S.GRD-UHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
513;TAQUARUHE003;;1.3;15;SUDESTE/CENTRO-OESTE;1
514;CHAVANUHE002;;1.3;15;SUDESTE/CENTRO-OESTE;1
515;BARIRIUHE001;;1.3;14;SUDESTE/CENTRO-OESTE;1
516;BBONITUHE001;;1.3;14;SUDESTE/CENTRO-OESTE;1
517;IBITINUHE003;;1.3;14;SUDESTE/CENTRO-OESTE;1
518;N.AVANUHE003;;1.3;14;SUDESTE/CENTRO-OESTE;1
519;PROMISUHE003;;1.3;14;SUDESTE/CENTRO-OESTE;1
520;3IRMAOUHE002;;1.3;8;SUDESTE/CENTRO-OESTE;1
521;CACONDUHE001;;1.3;14;SUDESTE/CENTRO-OESTE;1
522;ECUNHAUHE001;;1.3;14;SUDESTE/CENTRO-OESTE;1
523;LIMOEIUHE001;;1.3;14;SUDESTE/CENTRO-OESTE;1
524;BARIR2UHE001;;1.3;14;SUDESTE/CENTRO-OESTE;1
525;JAGUA-UHE001;;1.3;8;SUDESTE/CENTRO-OESTE;1
526;PARAIBUHE001;;1.3;8;SUDESTE/CENTRO-OESTE;1
527;SALTO--SP440;;440;5;SUDESTE/CENTRO-OESTE;1
528;SALTO--SP088;;88;5;SUDESTE/CENTRO-OESTE;1
530;M.ROND-MS440;;440;7;SUDESTE/CENTRO-OESTE;1
531;I.SOLTSIN004;;1.2;8;SUDESTE/CENTRO-OESTE;1
532;EMBU--SIN001;;1.2;5;SUDESTE/CENTRO-OESTE;1
533;SANGELSIN001;;1.2;5;SUDESTE/CENTRO-OESTE;1
534;ROS-2--SP138;;138;5;SUDESTE/CENTRO-OESTE;1
535;AVERME-SP500;;500;5;SUDESTE/CENTRO-OESTE;1
536;AVERME-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
537;AVERME-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
538;ISOLTE-SP440;Ref;440;5;SUDESTE/CENTRO-OESTE;1
539;JUPIA--SP440;;440;5;SUDESTE/CENTRO-OESTE;1
540;GETULI-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
541;JUPIA--SP138;;138;5;SUDESTE/CENTRO-OESTE;1
542;3IRMAO-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
543;3IRMAO-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
544;PPRIMA-SP440;;440;8;SUDESTE/CENTRO-OESTE;1
545;NPPRIM-MS230;;230;67;SUDESTE/CENTRO-OESTE;1
546;ROSANA-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
547;TAQUAR-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
548;TAQUAR-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
549;CAPIVA-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
550;CAPIVA-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
551;ASSIS2-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
552;ASSIS--SP440;;440;5;SUDESTE/CENTRO-OESTE;1
554;ASSIS--SP088;;88;5;SUDESTE/CENTRO-OESTE;1
555;CANOA1-SP088;;88;15;SUDESTE/CENTRO-OESTE;1
556;ASSIS--SP525;;525;5;SUDESTE/CENTRO-OESTE;1
557;CANOA2-SP088;;88;15;SUDESTE/CENTRO-OESTE;1
559;ARARAQ-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
560;ARARAQ-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
561;BAURU--SP440;;440;5;SUDESTE/CENTRO-OESTE;1
562;BAURU--SP138;;138;5;SUDESTE/CENTRO-OESTE;1
563;RIBPRE-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
564;RIBPRE-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
565;MMIRI3-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
566;MMRIM3-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
567;SBARBA-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
568;SBARBA-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
570;SUMARE-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
571;SUMARE-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
572;MIRASS-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
573;PIRACI-SP440;;440;71;SUDESTE/CENTRO-OESTE;1
574;B.JARD-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
575;B.JARD-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
576;B.JARD-SP088;;88;5;SUDESTE/CENTRO-OESTE;1
577;PIRACI-SP138;;138;71;SUDESTE/CENTRO-OESTE;1
578;JPTR1Y-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
579;JPTR2Y-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
580;ASSIS--SP500;;500;1;SUDESTE/CENTRO-OESTE;1
581;EMBUGU-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
582;EMBUGU-SP345;;345;5;SUDESTE/CENTRO-OESTE;1
583;EMBUG--SP138;;138;5;SUDESTE/CENTRO-OESTE;1
584;CABREU-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
585;GERDAU-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
586;JANDIR-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
587;ARARA--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
588;JANDI--SP088;;88;5;SUDESTE/CENTRO-OESTE;1
589;ARARAS-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
590;CABREU-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
591;CABREU-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
593;S.ANGE-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
594;S.ANGE-SP345;;345;5;SUDESTE/CENTRO-OESTE;1
595;S.ANGE-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
596;MIRAS2-SP138;;138;7;SUDESTE/CENTRO-OESTE;1
597;BAURU-CER440;;440;71;SUDESTE/CENTRO-OESTE;1
598;TAUBAT-SP500;;500;5;SUDESTE/CENTRO-OESTE;1
599;TAUBAT-SP440;;440;5;SUDESTE/CENTRO-OESTE;1
600;TAUBAT-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
601;TAUBAT-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
602;GUARAN-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
605;MO-GUA-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
607;CBA----SP230;;230;71;SUDESTE/CENTRO-OESTE;1
608;CBA----SP440;;440;5;SUDESTE/CENTRO-OESTE;1
609;F.DIAS-SP500;;500;71;SUDESTE/CENTRO-OESTE;1
610;F.DIAS-SP440;;440;71;SUDESTE/CENTRO-OESTE;1
612;SALTGR-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
613;SALTGR-SP088;;88;5;SUDESTE/CENTRO-OESTE;1
614;PIRAJUUHE001;;1.3;71;SUDESTE/CENTRO-OESTE;1
615;CHAVAN-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
616;CHAVAN-SP088;;88;5;SUDESTE/CENTRO-OESTE;1
618;JURUMI-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
620;JURUMI-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
621;ITARA2-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
622;ITAPEV-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
623;CBONIT-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
624;CBONIT-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
625;BOTUCA-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
626;BOTUCA-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
627;ITARAR-SP230;;230;71;SUDESTE/CENTRO-OESTE;1
629;AVARE--SP230;;230;5;SUDESTE/CENTRO-OESTE;1
633;BARIRI-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
634;BARI-A-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
635;BBONIT-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
636;BBONIT-SP069;;69;6;SUDESTE/CENTRO-OESTE;1
638;CATAN2-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
639;DRACE1-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
640;FLORID-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
641;PIRAJU-SP230;;230;5;SUDESTE/CENTRO-OESTE;1
642;FLORID-SP069;;69;6;SUDESTE/CENTRO-OESTE;1
643;MIRANT-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
645;IBITIN-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
647;ISOLTE-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
648;PIO-1Y-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
649;JALES--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
652;NAVANH-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
654;PENAPO-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
655;PENAPO-SP069;;69;6;SUDESTE/CENTRO-OESTE;1
657;PPRI-A-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
658;PPRI-B-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
659;PPRUDE-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
661;PROMIS-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
663;PPRUDE-SP088;;88;6;SUDESTE/CENTRO-OESTE;1
665;SJRPRE-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
666;PARAP2-SP088;;88;21;SUDESTE/CENTRO-OESTE;1
667;PARAP2-SP230;;230;21;SUDESTE/CENTRO-OESTE;1
669;TUP----SP138;;138;6;SUDESTE/CENTRO-OESTE;1
671;UBARAN-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
672;UBARAN-SP069;;69;6;SUDESTE/CENTRO-OESTE;1
673;VALPAI-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
674;VOTUP2-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
681;BRAGAC-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
682;JAG-2Y-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
683;CACOND-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
687;EUCUNH-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
689;ITA-1Y-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
692;LIME-1-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
693;LIMOEI-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
694;MAIRI--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
695;MGUACU-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
696;MMRI2--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
697;ATIBA2-SP345;;345;6;SUDESTE/CENTRO-OESTE;1
698;ATIBA2-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
699;PFERR--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
701;RCLAR1-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
703;SCARLO-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
705;SJBVI2-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
709;BERT2--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
712;CARAG--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
718;PARAI--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
719;SJB2---SP138;;138;6;SUDESTE/CENTRO-OESTE;1
720;JAGUAR-SP088;;88;6;SUDESTE/CENTRO-OESTE;1
721;MAIRIP-SP088;;88;6;SUDESTE/CENTRO-OESTE;1
722;PERUIB-SP069;;69;6;SUDESTE/CENTRO-OESTE;1
725;R.PARD-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
730;SSEBAS-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
732;BAIXAD-SP138;;138;5;SUDESTE/CENTRO-OESTE;1
734;V.CARV-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
741;ITAPE2-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
742;ITAPE2-SP088;;88;6;SUDESTE/CENTRO-OESTE;1
743;ITAPE1-SP088;;88;6;SUDESTE/CENTRO-OESTE;1
744;MON-1Y-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
746;PERUIB-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
747;REGIST-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
748;TIETE--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
750;C.DO11UHE002;;1.3;73;SUDESTE/CENTRO-OESTE;1
751;C.DO13UHE002;;1.3;73;SUDESTE/CENTRO-OESTE;1
752;C.DOU1UHE001;;1.3;73;SUDESTE/CENTRO-OESTE;1
753;C.D13NUHE002;;1.3;73;SUDESTE/CENTRO-OESTE;1
754;C.D13KUHE002;;1.3;73;SUDESTE/CENTRO-OESTE;1
755;C.DOUR-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
756;C.DOUR-GO230;;230;74;SUDESTE/CENTRO-OESTE;1
757;STAMAR-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
759;C.DOUR-GO069;;69;12;SUDESTE/CENTRO-OESTE;1
760;ANHANG-GO230;;230;74;SUDESTE/CENTRO-OESTE;1
761;ANHANG-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
762;ANHANG-GO069;;69;12;SUDESTE/CENTRO-OESTE;1
763;G.LEST-GO230;;230;74;SUDESTE/CENTRO-OESTE;1
764;AEROP1-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
766;XAVANT-GO230;;230;74;SUDESTE/CENTRO-OESTE;1
767;MEIAPO-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
768;XAVANT-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
769;FERROV-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
770;REAL---GO138;;138;12;SUDESTE/CENTRO-OESTE;1
772;ATLANT-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
773;CAMPIN-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
774;CAMP-C-GO013;;13.8;12;SUDESTE/CENTRO-OESTE;1
775;DAIA---GO138;;138;12;SUDESTE/CENTRO-OESTE;1
776;JUNDIA-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
777;ANAPOL-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
778;CORUMB-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
779;INHUMA-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
780;FIRMIN-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
781;IPORA-PCH138;;138;12;SUDESTE/CENTRO-OESTE;1
782;QUIRI--GO138;;138;12;SUDESTE/CENTRO-OESTE;1
783;RVERDE-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
784;CATALA-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
785;QUIRINUTE000;;138;73;SUDESTE/CENTRO-OESTE;1
786;GOIA---GO138;;138;12;SUDESTE/CENTRO-OESTE;1
787;NIQUEL-GO230;;230;1;SUDESTE/CENTRO-OESTE;1
788;N.TOCA-GO230;;230;73;SUDESTE/CENTRO-OESTE;1
789;CODEMI-GO230;;230;195;SUDESTE/CENTRO-OESTE;1
790;PLANAL-GO230;;230;74;SUDESTE/CENTRO-OESTE;1
791;PQ.EMA-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
792;SAMA---GO138;;138;12;SUDESTE/CENTRO-OESTE;1
793;PORANG-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
794;PLANAL-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
795;VOTORA-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
796;ITIQUI-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
797;MARAJO-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
798;PACAEM-GO138;;138;12;SUDESTE/CENTRO-OESTE;1
799;PACAEM-GO013;;13.8;12;SUDESTE/CENTRO-OESTE;1
800;GBMUNHUHE002;;1.3;21;SUL;2
801;GBMUNHSIN001;;1.2;21;SUL;2
802;ARAUCGUTE000;;1.3;75;SUL;2
803;ARAUCVUTE000;;1.3;75;SUL;2
804;GPSOUZUHE001;;1.3;21;SUL;2
805;GPSOUZSIN002;;1.2;21;SUL;2
806;STACLAUHE002;;1.3;75;SUL;2
807;SCLARA-PR138;;138;75;SUL;2
808;GJRICHUHE003;;1.3;21;SUL;2
809;GJRICHSIN000;;1.2;21;SUL;2
810;GNBRAGUHE002;;1.3;21;SUL;2
811;GNBRAGSIN001;;1.2;21;SUL;2
812;SEPAC--PR138;;138;22;SUL;2
813;GRAZUL-PR230;;230;21;SUL;2
814;BATEIA-PR230;;230;21;SUL;2
815;CINDUS-PR230;;230;21;SUL;2
816;CCOMPR-PR230;;230;21;SUL;2
817;GPSOUZ-PR230;;230;21;SUL;2
818;DISJP--PR230;;230;21;SUL;2
819;PILARZ-PR230;;230;21;SUL;2
820;UBERAB-PR230;;230;21;SUL;2
821;UMBARA-PR230;;230;21;SUL;2
823;AREIA--PR138;;138;21;SUL;2
824;GBMUNH-PR525;;525;21;SUL;2
825;GUARAP-PR138;;138;22;SUL;2
826;IRATI--PR138;;138;22;SUL;2
827;JAGUAR-PR230;;230;21;SUL;2
828;PITANG-PR138;;138;22;SUL;2
829;PGROSN-PR230;;230;21;SUL;2
830;PGROSN-PR138;;138;22;SUL;2
831;PGROSS-PR230;;230;21;SUL;2
832;RIOAZU-PR138;;138;22;SUL;2
833;SABARA-PR138;;138;22;SUL;2
834;SMATEU-PR230;;230;21;SUL;2
835;SOCORR-PR138;;138;22;SUL;2
836;UVITOR-PR138;;138;22;SUL;2
837;VILCAR-PR138;;138;22;SUL;2
838;ACHATE-PR138;;138;22;SUL;2
839;CASCAV-PR230;;230;21;SUL;2
840;CASCAV-PR138;;138;22;SUL;2
841;CEUAZU-PR138;;138;22;SUL;2
842;DVIZIN-PR138;;138;22;SUL;2
843;FIGUAN-PR230;;230;75;SUL;2
844;FIGUAC-PR138;;138;22;SUL;2
845;FBELTR-PR138;;138;22;SUL;2
847;GUAIRA-PR138;;138;22;SUL;2
848;FCHOPI-PR138;;138;22;SUL;2
849;MCROND-PR138;;138;22;SUL;2
850;MEDIAN-PR138;;138;22;SUL;2
851;PALOTI-PR138;;138;22;SUL;2
852;PBRANC-PR230;;230;21;SUL;2
853;PBRANC-PR138;;138;22;SUL;2
854;PINHEI-PR138;;138;22;SUL;2
855;REALEZ-PR138;;138;22;SUL;2
856;SEGRED-PR525;;525;21;SUL;2
857;TOLEDO-PR138;;138;22;SUL;2
858;VYOLAN-PR138;;138;22;SUL;2
859;ALPARA-PR138;;138;22;SUL;2
860;CMOURA-PR138;;138;22;SUL;2
861;CIANOR-PR138;;138;22;SUL;2
862;CGAUCH-PR138;;138;22;SUL;2
863;GOIOER-PR138;;138;22;SUL;2
864;JALVOR-PR138;;138;22;SUL;2
865;LOANDA-PR138;;138;22;SUL;2
866;MAMBOR-PR138;;138;22;SUL;2
867;MANDAG-PR138;;138;22;SUL;2
868;MARING-PR230;;230;21;SUL;2
869;MARING-PR138;;138;22;SUL;2
870;PARANA-PR138;;138;22;SUL;2
871;SDUMON-PR138;;138;22;SUL;2
872;SARAND-PR230;;230;21;SUL;2
874;UMUARA-PR138;;138;22;SUL;2
875;ANDIRA-PR138;;138;22;SUL;2
876;ANDIRA-PR088;;88;22;SUL;2
878;APUCAR-PR230;;230;21;SUL;2
879;APUCAR-PR138;;138;22;SUL;2
880;BANDEI-PR138;;138;22;SUL;2
881;BVPARA-PR138;;138;22;SUL;2
882;CPROCO-PR138;;138;22;SUL;2
883;FAXINA-PR138;;138;22;SUL;2
884;FIGUEI-PR230;;230;21;SUL;2
885;FLORPO-PR138;;138;22;SUL;2
886;IBIPOR-PR230;;230;21;SUL;2
887;IBIPOR-PR138;;138;22;SUL;2
888;IVAIPO-PR138;;138;22;SUL;2
889;LONDRC-PR230;;230;21;SUL;2
890;LONDRI-PR138;;138;22;SUL;2
891;RDAV-B-PR138;;138;22;SUL;2
892;VERACR-PR138;;138;22;SUL;2
893;RDAV-A-PR138;;138;22;SUL;2
894;PALERM-PR138;;138;22;SUL;2
895;BATEIA-PR525;;525;21;SUL;2
896;CASCOE-PR525;;525;21;SUL;2
897;SCAXIA-PR525;;525;21;SUL;2
898;FCHOPI-PR230;;230;21;SUL;2
899;HORIZO-PR138;;138;22;SUL;2
902;COGLAGBIO034;;1.3;19;SUL;2
904;ITA---UHE003;;1.3;19;SUL;2
905;ITA---SIN002;;1.2;19;SUL;2
907;JLA12AUTE000;;1.3;19;SUL;2
909;JLA34AUTE000;;1.3;19;SUL;2
911;JLA56BUTE001;;1.3;19;SUL;2
913;JLA7C-UTE001;;1.3;19;SUL;2
